ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000265737			chr18	14816151	14825249
ENSG00000011422	PLAUR	5329	chr19	43646095	43670547
ENSG00000265499	MIR3156-2	100422907	chr18	14830166	14830242
ENSG00000265786	LINC01906	105372009	chr18	14877611	14884052
ENSG00000264061	FGF7P1		chr18	14888709	14890086
ENSG00000263618			chr18	14903580	14915628
ENSG00000118491	ZC2HC1B	153918	chr6	143864436	143938343
ENSG00000253679	LINC02844	105375679	chr8	101261541	101262903
ENSG00000266554	LINC01443	400644	chr18	14946267	14974215
ENSG00000287479			chr8	101275425	101280835
ENSG00000253282			chr8	101287445	101293783
ENSG00000187522	HSPA14	51182	chr10	14838306	14871741
ENSG00000239151	RNU7-195P		chr15	89120779	89120840
ENSG00000182307	C8orf33	65265	chr8	145052465	145066685
ENSG00000264301	LINC01444	101927642	chr18	14969001	14970468
ENSG00000259699	HMGB1P8		chr15	89135547	89136495
ENSG00000263821			chr18	14978739	14979839
ENSG00000271101			chr17	71011997	71013587
ENSG00000279042			chr18	14990707	14993235
ENSG00000259948			chr15	89201091	89201768
ENSG00000266522			chr18	15003975	15006352
ENSG00000264196			chr17	72839039	72839718
ENSG00000250976			chr17	50563203	50563783
ENSG00000140522	RLBP1	6017	chr15	89209869	89221614
ENSG00000278923			chr18	15056845	15066598
ENSG00000069188	SDK2	54549	chr17	73334384	73644445
ENSG00000263635			chr18	15075445	15122767
ENSG00000286815			chr18	15139255	15150980
ENSG00000180777	ANKRD30B	374860	chr18	14728272	14854667
ENSG00000055211	GINM1	116254	chr6	149566294	149591748
ENSG00000134744	TUT4	23318	chr1	52408282	52553487
ENSG00000275101	MIR6766	102466983	chr15	89326739	89326810
ENSG00000261441	POLG-DT		chr15	89335053	89336161
ENSG00000203727	SAMD5	389432	chr6	147508690	147737547
ENSG00000279708			chr15	89358841	89360377
ENSG00000287717			chr15	89361157	89362421
ENSG00000284329	MIR9-3	407051	chr15	89368017	89368106
ENSG00000242052	RPL10P7		chr3	119635526	119636150
ENSG00000239432	VPS51P6		chr3	125756086	125756462
ENSG00000237234			chr6	112154765	112166476
ENSG00000236138	DUX4L26		chr3	75668931	75670185
ENSG00000286919			chr3	127274581	127278304
ENSG00000114520	SNX4	8723	chr3	125446650	125520202
ENSG00000237927			chr6	159586955	159589169
ENSG00000266896			chr6	169770413	169772042
ENSG00000242651	RN7SL862P		chr18	9830330	9830627
ENSG00000285653			chr18	9840340	9841559
ENSG00000008018	PSMB1	5689	chr6	170535120	170553307
ENSG00000252680	RNA5SP449		chr18	9844717	9844846
ENSG00000265564	PIGPP4		chr18	9880580	9880886
ENSG00000168454	TXNDC2	84203	chr18	9885766	9889275
ENSG00000260882			chr16	5078168	5078605
ENSG00000118894	EEF2KMT	196483	chr16	5084284	5097795
ENSG00000140199	SLC12A6	9990	chr15	34229784	34338060
ENSG00000272912			chr10	102914585	102915404
ENSG00000148842	CNNM2	54805	chr10	102918294	103090222
ENSG00000272799			chr18	9912316	9912849
ENSG00000101558	VAPA	9218	chr18	9914016	9960021
ENSG00000146411	SLC2A12	154091	chr6	133987581	134052624
ENSG00000255483	METTL5P4		chr11	107600379	107600868
ENSG00000271871			chr5	141952419	141953375
ENSG00000285568			chr11	81015849	81040236
ENSG00000178996	SNX18	112574	chr5	54517759	54546586
ENSG00000251488			chr4	132836772	132981677
ENSG00000254944	ATP5PBP5		chr11	122960327	122961086
ENSG00000287441			chr4	137751029	137755300
ENSG00000250354			chr4	148146471	148208880
ENSG00000231316	RPL31P29		chr6	154605616	154605954
ENSG00000287297			chr6	167644479	167658518
ENSG00000251598			chr4	131978485	132345621
ENSG00000235998	TAAR7P		chr6	132559024	132559265
ENSG00000111981	ULBP1	80329	chr6	149963943	149973715
ENSG00000074201	CLNS1A	1207	chr11	77514936	77637794
ENSG00000279703			chr4	157818101	157818572
ENSG00000250560			chr4	75194867	75195079
ENSG00000287292			chr4	148445703	149024624
ENSG00000281938			chr5	131807143	132011637
ENSG00000250665			chr4	136125909	136138874
ENSG00000250126			chr4	137645265	137655174
ENSG00000286253			chr4	134057468	134085506
ENSG00000251249	LINC03074	100505685	chr4	151955991	151969381
ENSG00000112320	SOBP	55084	chr6	107490106	107661306
ENSG00000248574	ADAM20P2		chr4	175574868	175576140
ENSG00000249542	EEF1A1P21		chr4	29748757	29750100
ENSG00000251061	LINC02512		chr4	170343089	170372311
ENSG00000248912			chr4	156686664	156692636
ENSG00000286558			chr4	158262995	158270211
ENSG00000251123			chr4	162984795	162985416
ENSG00000234111	LINC02433	340017	chr4	157572490	157576154
ENSG00000227517	LINC01483		chr17	69577251	69903000
ENSG00000281021			chr6	149576089	149590864
ENSG00000250362			chr5	95861786	95874519
ENSG00000217874	OR4F7P		chr6	170639606	170640536
ENSG00000270890			chr6	143858062	143858689
ENSG00000253119	HNRNPA3P7		chr5	154337471	154338452
ENSG00000168785	TSPAN5	10098	chr4	98470367	98658611
ENSG00000228361			chr6	168229732	168240715
ENSG00000272848			chr6	169426420	169452475
ENSG00000248853			chr5	121059244	121060953
ENSG00000197114	ZGPAT	84619	chr20	63707465	63736142
ENSG00000278498			chr10	103027336	103027498
ENSG00000237827	RPS15AP29		chr10	103125017	103125416
ENSG00000113272	THG1L	54974	chr5	157731420	157741449
ENSG00000213277	MARCKSL1P1		chr10	103175554	103176094
ENSG00000073169	SELENOO	83642	chr22	50201011	50217616
ENSG00000229256	ST13P13		chr10	103215709	103216800
ENSG00000235376	RPEL1	729020	chr10	103245887	103248016
ENSG00000184465	WDR27	253769	chr6	169457212	169702067
ENSG00000263574		100134391	chr17	73737854	73756932
ENSG00000148798	INA	9118	chr10	103277138	103290346
ENSG00000121578	B4GALT4	8702	chr3	119211732	119240946
ENSG00000288006			chr17	73912190	73931436
ENSG00000263893			chr17	72642731	72644490
ENSG00000267471			chr17	70628917	70629265
ENSG00000156374	PCGF6	84108	chr10	103302796	103351144
ENSG00000265927			chr17	73831572	73836019
ENSG00000108878	CACNG1	786	chr17	67044554	67056797
ENSG00000234721	LINC02092	400620	chr17	73786675	73800966
ENSG00000269843			chr19	40831221	40837210
ENSG00000272037			chr8	102256392	102257821
ENSG00000279108			chr19	40840159	40842039
ENSG00000240870	RPL19P14		chr8	98782055	98782628
ENSG00000223138	RNA5SP450		chr18	9923920	9924021
ENSG00000268051			chr19	37963853	37964790
ENSG00000239320	RPS29P26		chr19	39597832	39598002
ENSG00000154864	PIEZO2	63895	chr18	10666483	11149569
ENSG00000267323	SLC25A1P5		chr19	27805423	27806205
ENSG00000156795	NTAQ1	55093	chr8	123416726	123470028
ENSG00000250583			chr5	33519616	33522230
ENSG00000178904	DPY19L3	147991	chr19	32405543	32485895
ENSG00000177338	LINC00469		chr17	73749270	73828520
ENSG00000249785	LINC02103		chr5	28285964	28287807
ENSG00000159307	SCUBE1	80274	chr22	43197280	43343372
ENSG00000249429			chr5	143489855	143531350
ENSG00000253886			chr5	154493576	154494743
ENSG00000249285			chr5	18908866	18909543
ENSG00000249982			chr17	51332679	51334090
ENSG00000242407			chr17	48733091	48733888
ENSG00000249448	MTCO1P24		chr5	98410235	98411792
ENSG00000225818			chr17	71596338	71597279
ENSG00000244076			chr5	80315671	80315826
ENSG00000250842			chr5	145337932	145381670
ENSG00000266357	LINC02074	102723567	chr17	74043452	74154212
ENSG00000267070			chr16	5098739	5142595
ENSG00000152684	PELO	53918	chr5	52787916	52804044
ENSG00000285567			chr16	5103339	5235822
ENSG00000273963	ENPP7P14		chr16	5110793	5148685
ENSG00000263125	ARL2BPP8		chr17	54754165	54754649
ENSG00000260431	VPS51P1		chr16	5207088	5207439
ENSG00000244649	LINC02086		chr17	48646923	48707346
ENSG00000261811	LINC02164		chr16	5215243	5220843
ENSG00000260817			chr16	5260686	5261043
ENSG00000242278	RPS3AP48		chr16	5270174	5270954
ENSG00000212413	RNU11-3P		chr10	103312436	103312568
ENSG00000176049	JAKMIP2	9832	chr5	147585438	147782775
ENSG00000267182	SNRPCP20		chr16	5289200	5289409
ENSG00000173915	ATP5MK	84833	chr10	103389041	103396492
ENSG00000261007	NPM1P3		chr16	5365797	5366688
ENSG00000260338	LINC01570		chr16	5596856	5616373
ENSG00000187504	RPL7P48		chr17	51502488	51503233
ENSG00000249275			chr4	157637687	157667044
ENSG00000163644	PPM1K	152926	chr4	88257620	88284769
ENSG00000180901	KCTD2	23510	chr17	75032575	75065889
ENSG00000273648	MIR8065	102465867	chr16	5632467	5632566
ENSG00000147003	CLTRN	57393	chrX	15627318	15675012
ENSG00000270440			chr16	5838131	5838661
ENSG00000280000			chr16	6037210	6038977
ENSG00000257180			chr16	6056975	6092954
ENSG00000286635			chr16	6380476	6395578
ENSG00000260835			chr16	6573767	6577359
ENSG00000278975			chr16	6703883	6705558
ENSG00000259963			chr16	6721786	6721960
ENSG00000252080	RNU7-99P		chr16	6748908	6748969
ENSG00000200869	RNU6-457P		chr16	6873899	6874005
ENSG00000212189	RNU6-328P		chr16	7004007	7004112
ENSG00000240419			chr16	7126293	7126639
ENSG00000147403	RPL10	6134	chrX	154389955	154409168
ENSG00000283584			chr16	7431217	7431296
ENSG00000261198			chr16	7614230	7614992
ENSG00000252138			chr16	7726841	7726951
ENSG00000102891	MT4	84560	chr16	56565073	56568957
ENSG00000255502	LINC02713		chr11	97878475	97959558
ENSG00000244486	SCARF2	91179	chr22	20424584	20437826
ENSG00000125148	MT2A	4502	chr16	56608584	56609497
ENSG00000286731			chr11	120026753	120028341
ENSG00000271022			chr11	121426645	121427416
ENSG00000243669	RPL34P23		chr11	123035867	123036224
ENSG00000279793			chr11	87816999	87817567
ENSG00000270423			chr11	109985243	109985660
ENSG00000256448			chr11	73405297	73410682
ENSG00000255246			chr11	82603529	82643445
ENSG00000166900	STX3	6809	chr11	59713456	59805882
ENSG00000273154			chr20	63708864	63739103
ENSG00000260823			chr16	56609501	56611375
ENSG00000198265	HELZ	9931	chr17	67070444	67245989
ENSG00000169715	MT1E	4493	chr16	56625475	56627112
ENSG00000236847			chr2	97035461	97037549
ENSG00000274501			chr20	63730072	63730377
ENSG00000227789	MTCYBP7		chr2	82818131	82819264
ENSG00000273047			chr20	63738270	63740398
ENSG00000162878	PKDCC	91461	chr2	42048021	42058517
ENSG00000283867	MIR1307	100302174	chr10	103394253	103394401
ENSG00000176273	SLC35G1	159371	chr10	93893973	93956062
ENSG00000125520	SLC2A4RG	56731	chr20	63739776	63744050
ENSG00000248921			chr4	179856853	179857581
ENSG00000205364	MT1M	4499	chr16	56632659	56633981
ENSG00000286711			chr4	150047004	150051290
ENSG00000249419		101928052	chr4	162022733	162047567
ENSG00000251504	LINC01099	101928656	chr4	177729638	177907936
ENSG00000130538	OR11H1	81061	chr22	15528192	15529139
ENSG00000133460	SLC2A11	66035	chr22	23856703	23886312
ENSG00000052795	FNIP2	57600	chr4	158769026	158908050
ENSG00000119328	ABITRAM	54942	chr9	108934400	108950744
ENSG00000205362	MT1A	4489	chr16	56638666	56640087
ENSG00000205625			chr6	154706643	154707795
ENSG00000235740	PHACTR2-AS1		chr6	143554325	143562031
ENSG00000226739			chr6	164346489	164348644
ENSG00000273640	WBP1LP8		chr6	170651012	170651338
ENSG00000233910	GTF2F2P2		chr1	40593633	40594353
ENSG00000216347	RPL10P10		chr6	54602487	54603150
ENSG00000287703			chr1	34640157	34685732
ENSG00000232913	PLCE1-AS2	101927049	chr10	94081950	94108814
ENSG00000233823			chr6	151813276	151814179
ENSG00000205360	MT1CP		chr16	56648248	56649514
ENSG00000283039	KLF18	105378952	chr1	44137821	44141631
ENSG00000217377	AK4P5		chr6	80077729	80078362
ENSG00000259923			chr16	56648881	56652636
ENSG00000229032			chr1	51980473	51980814
ENSG00000253923			chr8	102417979	102418953
ENSG00000229294			chr1	65279456	65306521
ENSG00000175048	ZDHHC14	79683	chr6	157381133	157678157
ENSG00000160505	NLRP4	147945	chr19	55836540	55881855
ENSG00000254332	TPM4P3		chr8	69129598	69130345
ENSG00000234088	RPS15AP7		chr1	62190522	62190926
ENSG00000236973	GAPDHP51		chr1	51707138	51708137
ENSG00000169688	MT1B	4490	chr16	56651886	56653204
ENSG00000226994			chr2	34799850	35185689
ENSG00000248690	HAS2-AS1	124906789	chr8	121639293	121994185
ENSG00000277397			chr1	53180921	53186900
ENSG00000235446	LINC02791		chr1	69215835	69249477
ENSG00000162385	MAGOH	4116	chr1	53226900	53238518
ENSG00000119326	CTNNAL1	8727	chr9	108942569	109013522
ENSG00000234724	HDAC1P1		chr10	94137748	94139500
ENSG00000206631	RNU6-657P		chr10	94155639	94155745
ENSG00000228553			chr10	94225160	94227288
ENSG00000198417	MT1F	4494	chr16	56657731	56660698
ENSG00000268894	PLCE1-AS1		chr10	94278681	94287478
ENSG00000234264	DEPDC1-AS1	101927220	chr1	68496676	68538627
ENSG00000229299	ZBTB46-AS2		chr20	63744689	63745958
ENSG00000266461	MIR2392	100616495	chr14	100814491	100814574
ENSG00000275161			chr14	100816041	100816244
ENSG00000274884			chr14	100826284	100826370
ENSG00000231208	ZBTB46-AS1		chr20	63808076	63816521
ENSG00000276919			chr14	100829350	100829454
ENSG00000258663			chr14	100834432	100861026
ENSG00000223883	LINC01707	105378785	chr1	69055838	69229607
ENSG00000226217	RPL19P1		chr20	2780614	2781041
ENSG00000211574	MIR770	768222	chr14	100852390	100852487
ENSG00000207989	MIR493	574450	chr14	100869060	100869148
ENSG00000088882	CPXM1	56265	chr20	2794074	2800627
ENSG00000199151	MIR337	442905	chr14	100874493	100874585
ENSG00000283159	MIR665	100126315	chr14	100875033	100875104
ENSG00000072501	SMC1A	8243	chrX	53374149	53422728
ENSG00000208001	MIR431	574038	chr14	100881007	100881120
ENSG00000207569	MIR433	574034	chr14	100881886	100881978
ENSG00000207608	MIR127	406914	chr14	100882979	100883075
ENSG00000273450			chr10	94314907	94315327
ENSG00000272458	MIR432	574451	chr14	100884483	100884576
ENSG00000207942	MIR136	406927	chr14	100884702	100884783
ENSG00000173145	NOC3L	64318	chr10	94333226	94362959
ENSG00000287640			chr2	60383141	60385794
ENSG00000225746	MEG8		chr14	100894770	101038859
ENSG00000228272			chr2	84315108	84350774
ENSG00000164128	NPY1R	4886	chr4	163323962	163344832
ENSG00000224875	EML4-AS1		chr2	42143238	42170301
ENSG00000187193	MT1X	4501	chr16	56682470	56684196
ENSG00000237227			chr1	62208136	62208442
ENSG00000275350			chr1	38383838	38384422
ENSG00000116652	DLEU2L		chr1	63547082	63550636
ENSG00000172023	REG1B	5968	chr2	79085023	79088019
ENSG00000254241	MTCO1P47		chr8	110933263	110934533
ENSG00000123080	CDKN2C	1031	chr1	50960745	50974634
ENSG00000253373			chr8	69175579	69178189
ENSG00000254209	LINC02855	105375732	chr8	121668934	121697600
ENSG00000199331	Y_RNA		chr9	109042386	109042487
ENSG00000207698	MIR32	407036	chr9	109046229	109046298
ENSG00000277713	MIR6856	102465515	chr9	130626297	130626363
ENSG00000232172			chr9	130651799	130652383
ENSG00000104332	SFRP1	6422	chr8	41261962	41309473
ENSG00000224797			chr9	130724786	130725050
ENSG00000188710	QRFP	347148	chr9	130892707	130896812
ENSG00000130720	FIBCD1	84929	chr9	130902438	130939286
ENSG00000241690			chr20	2814968	2818066
ENSG00000259827			chr16	56682470	56687807
ENSG00000124449	IRGC	56269	chr19	43716076	43720021
ENSG00000258713	C20orf141	128653	chr20	2814987	2815833
ENSG00000261429	DPPA2P4		chr16	56686851	56688052
ENSG00000103316	CRYM	1428	chr16	21238874	21303083
ENSG00000198689	SLC9A6	10479	chrX	135973841	136047269
ENSG00000272967			chr3	119579212	119579650
ENSG00000285778			chr1	73787370	73915340
ENSG00000109944	JHY	79864	chr11	122882683	122963862
ENSG00000105771	SMG9	56006	chr19	43727983	43754962
ENSG00000198326	TMEM239	100288797	chr20	2816302	2820284
ENSG00000198498	TMA16	55319	chr4	163494442	163520539
ENSG00000286202			chr2	76691007	76692489
ENSG00000233407			chr1	50206084	50223127
ENSG00000270462			chr2	75697583	75697996
ENSG00000147573	TRIM55	84675	chr8	66126896	66175485
ENSG00000288535			chr2	35263711	35284997
ENSG00000225675	LRP8-DT	105378732	chr1	53328233	53336509
ENSG00000132635	PCED1A	64773	chr20	2835314	2841190
ENSG00000234587	MRPL50P1		chr2	35724759	35725142
ENSG00000237622	ELOCP18		chr1	68375327	68375663
ENSG00000230395	ANAPC1P3		chr2	87118534	87120980
ENSG00000162598	C1orf87	127795	chr1	59987269	60073770
ENSG00000163870	TPRA1	131601	chr3	127571232	127598267
ENSG00000288520			chr6	154159828	154510114
ENSG00000152284	TCF7L1	83439	chr2	85133392	85310387
ENSG00000234647		101929420	chr6	168242938	168262581
ENSG00000287092			chr6	155911195	156397589
ENSG00000236658	FIBCD1-AS1		chr9	130933851	130945520
ENSG00000217482	HMGB1P17		chr6	135636086	135636713
ENSG00000130711	PRDM12	59335	chr9	130664594	130682986
ENSG00000287550			chr6	164791288	164827683
ENSG00000108239	TBC1D12	23232	chr10	94402541	94536332
ENSG00000271234			chr6	170297876	170298375
ENSG00000242246			chr6	153666466	153666666
ENSG00000171408	PDE7B	27115	chr6	135851701	136195574
ENSG00000234055			chr9	129097854	129100266
ENSG00000268707			chr9	129170434	129170940
ENSG00000188483	IER5L	389792	chr9	129175552	129178261
ENSG00000272575	LINC02098		chr11	128208749	128241441
ENSG00000268615			chr9	129328261	129328401
ENSG00000242281	RN7SL159P		chr9	129370170	129370461
ENSG00000236146			chr9	129380136	129380470
ENSG00000230676			chr9	129430652	129451422
ENSG00000226355		105376291	chr9	129438216	129447545
ENSG00000137714	FDX1	2230	chr11	110429948	110464884
ENSG00000261334			chr9	129480605	129482538
ENSG00000280317			chr1	72979014	72979314
ENSG00000235007			chr9	129139413	129260575
ENSG00000162415	ZSWIM5	57643	chr1	45016399	45306209
ENSG00000204055	IER5L-AS1		chr9	129175807	129261581
ENSG00000255299			chr11	58497888	58505758
ENSG00000228225	CRLF3P3		chr2	84031140	84032358
ENSG00000234680	VN2R3P		chr9	39016969	39039594
ENSG00000213399	RPS2P17		chr2	84915868	84916660
ENSG00000253435	IGKV2-4		chr2	88931666	88932380
ENSG00000226625	RBM17P1		chr9	39154075	39155479
ENSG00000271454			chr9	39159071	39160319
ENSG00000140749	IGSF6	10261	chr16	21639550	21652608
ENSG00000243695			chr9	39173794	39174513
ENSG00000235746	CTBP2P2		chr10	94646364	94647996
ENSG00000278825	RN7SL640P		chr9	39191100	39191360
ENSG00000237297			chr10	44712	46884
ENSG00000204849	SPATA31A1	647060	chr9	39355669	39361962
ENSG00000159399	HK2	3099	chr2	74834127	74893359
ENSG00000137699	TRIM29	23650	chr11	120111286	120185529
ENSG00000261456	TUBB8	347688	chr10	46888	74163
ENSG00000145685	LHFPL2	10184	chr5	78485215	78770021
ENSG00000249568			chr4	161378953	161388417
ENSG00000251174	TSEN2P1		chr4	175494614	175496000
ENSG00000162600	OMA1	115209	chr1	58415384	58546802
ENSG00000219188	CACYBPP3		chr6	158515605	158516229
ENSG00000215112	FAM74A1	401507	chr9	39371065	39376916
ENSG00000130338	TULP4	56995	chr6	158232236	158511828
ENSG00000163110	PDLIM5	10611	chr4	94451857	94668227
ENSG00000207248	RNU6-1005P		chr16	21642054	21642160
ENSG00000224038			chr9	39384506	39405305
ENSG00000207042	RNU6-196P		chr16	21642294	21642400
ENSG00000260306			chr16	21794095	21795759
ENSG00000276721			chr16	21833516	21833621
ENSG00000231140			chr9	39395737	39397406
ENSG00000229707	SKP1P3		chr9	39485379	39485865
ENSG00000269692	FKBP4P2		chr9	39631046	39632416
ENSG00000273994	SDR42E1P1		chr9	39651901	39652377
ENSG00000215305	VPS16	64601	chr20	2840703	2866732
ENSG00000234720	ATP5F1AP8		chr9	39654241	39655531
ENSG00000140740	UQCRC2	7385	chr16	21953288	21983660
ENSG00000226108	RAB28P1		chr9	39734670	39735628
ENSG00000232239	RBPJP5		chr9	39739747	39741193
ENSG00000229273			chr9	39809562	39810019
ENSG00000277774	RN7SL763P		chr9	39886861	39887144
ENSG00000252724	SNORA70		chr9	39892446	39892540
ENSG00000072786	STK10	6793	chr5	172042079	172188224
ENSG00000232798			chr9	39892550	39892895
ENSG00000284116			chr9	39983793	40106611
ENSG00000184961	RPL7AP49		chr9	39983821	39984401
ENSG00000237846			chr9	40105822	40106527
ENSG00000230804	CDRT15P14		chr9	40121962	40122540
ENSG00000228136			chr9	40130921	40153147
ENSG00000236966			chr9	40131747	40132218
ENSG00000232420	IL9RP2		chr10	80394	86265
ENSG00000255974	CYP2A6	1548	chr19	40843541	40850447
ENSG00000283211			chr9	40167392	40171329
ENSG00000276662	DDX20P1		chr10	147820	148751
ENSG00000283246	MEP1AP1		chr9	40187792	40193921
ENSG00000212331	RNA5SP297		chr10	154831	154943
ENSG00000201861	RNA5SP298		chr10	282015	282125
ENSG00000228835			chr18	32769795	32774413
ENSG00000239822	RN7SL754P		chr10	430239	430504
ENSG00000212441	RNU6-1269P		chr9	40233923	40234029
ENSG00000233021			chr10	437561	441170
ENSG00000234812			chr9	40291275	40291502
ENSG00000224948	ATP5MC1P8		chr10	76836568	76836861
ENSG00000231390	SNX18P8		chr9	40293082	40293955
ENSG00000236467	KCNMA1-AS1	101929328	chr10	76888044	76980624
ENSG00000224681			chr9	40332995	40333460
ENSG00000227069	CNN2P2		chr9	40346144	40347052
ENSG00000232433	GXYLT1P3		chr9	40348599	40349791
ENSG00000243355	RPS27P28		chr18	32779039	32779286
ENSG00000274157			chr9	40358454	40358682
ENSG00000263765			chr18	32833454	32938316
ENSG00000278122	AQP7P5		chr9	40481558	40497592
ENSG00000274067			chr9	40481559	40497591
ENSG00000283376			chr17	68691809	68716064
ENSG00000263450			chr18	32954075	32957998
ENSG00000119457	SLC46A2	57864	chr9	112878920	112890876
ENSG00000147571	CRH	1392	chr8	66176376	66178464
ENSG00000225497	KCNMA1-AS2	101929310	chr10	77147652	77150100
ENSG00000166960	CCDC178	374864	chr18	32937402	33441101
ENSG00000224500			chr10	77313941	77315694
ENSG00000285648			chr17	73926421	73949906
ENSG00000228092	COX6CP15		chr10	77433572	77433782
ENSG00000199592	RNA5SP321		chr10	77587049	77587159
ENSG00000166260	COX11	1353	chr17	54951902	54968703
ENSG00000213514			chr10	77730766	77734769
ENSG00000277981			chr10	77738246	77739015
ENSG00000271631	SLC46A2-AS1		chr9	112885158	112885767
ENSG00000237906	MUPP		chr9	112959134	112962261
ENSG00000225652	KCNMA1-AS3		chr10	77350851	77376613
ENSG00000269519			chr19	39631300	39631446
ENSG00000285115			chr9	113060086	113060507
ENSG00000173334	TRIB1	10221	chr8	125430358	125438403
ENSG00000276225			chr14	100894817	100894913
ENSG00000284763			chr9	113065535	113065956
ENSG00000275662	SNORD112	692215	chr14	100897920	100897996
ENSG00000284962			chr9	113070983	113071404
ENSG00000275134			chr14	100898958	100899079
ENSG00000099326	MZF1	7593	chr19	58561931	58573575
ENSG00000116704	SLC35D1	23169	chr1	66999350	67054148
ENSG00000285076			chr9	113076429	113076850
ENSG00000165471	MBL2	4153	chr10	52765380	52772784
ENSG00000199005	MIR370	442915	chr14	100911139	100911213
ENSG00000284867			chr9	113081871	113082292
ENSG00000202191	SNORD113-1	767561	chr14	100924824	100924892
ENSG00000285370			chr9	113087317	113087738
ENSG00000212384	SNORD113-2	767562	chr14	100927342	100927413
ENSG00000225684	FAM225B	100128385	chr9	113102117	113111543
ENSG00000201700	SNORD113-3	767563	chr14	100929919	100929990
ENSG00000201672	SNORD113-4	767564	chr14	100936491	100936565
ENSG00000272474	SNORD113-5	767565	chr14	100938187	100938264
ENSG00000200215	SNORD113-6	767566	chr14	100939556	100939630
ENSG00000200632	SNORD113-7	767567	chr14	100941126	100941202
ENSG00000200367	SNORD113-8	767568	chr14	100943451	100943524
ENSG00000201950	SNORD113-9	767569	chr14	100945649	100945720
ENSG00000199575	SNORD114-1	767577	chr14	100949833	100949904
ENSG00000200823	SNORD114-2	767578	chr14	100951856	100951933
ENSG00000201839	SNORD114-3	767579	chr14	100953349	100953423
ENSG00000231528	FAM225A	286333	chr9	113113042	113119928
ENSG00000200832	SNORD114-4		chr14	100954374	100954448
ENSG00000199798	SNORD114-5	767581	chr14	100955370	100955439
ENSG00000200150		124903418	chr14	100956240	100956312
ENSG00000201263	SNORD114-6	767582	chr14	100957166	100957237
ENSG00000199390	SNORD114-7	767583	chr14	100963054	100963130
ENSG00000136867	SLC31A2	1318	chr9	113150976	113164140
ENSG00000201240	SNORD114-9	767585	chr14	100966029	100966100
ENSG00000200279	SNORD114-10	767588	chr14	100967052	100967123
ENSG00000200608	SNORD114-11	767589	chr14	100968111	100968185
ENSG00000202270	SNORD114-12	767590	chr14	100968948	100969022
ENSG00000201247	SNORD114-13	767591	chr14	100969879	100969952
ENSG00000199593	SNORD114-14	767592	chr14	100972103	100972177
ENSG00000201557	SNORD114-15	767593	chr14	100972670	100972741
ENSG00000199914	SNORD114-16	767594	chr14	100973595	100973664
ENSG00000201569	SNORD114-17	767595	chr14	100974806	100974880
ENSG00000202142	SNORD114-18	767596	chr14	100975825	100975896
ENSG00000199942	SNORD114-19	767597	chr14	100976477	100976551
ENSG00000201500		124903419	chr14	100977389	100977466
ENSG00000201036			chr14	100979002	100979090
ENSG00000253107			chr8	110555408	110556518
ENSG00000201710		124903420	chr14	100979992	100980066
ENSG00000202048	SNORD114-20	767598	chr14	100981004	100981075
ENSG00000272344	SNORD114-21	767599	chr14	100981975	100982046
ENSG00000170961	HAS2	3037	chr8	121612116	121641440
ENSG00000189014	SHLD2P3		chr10	47689707	47730436
ENSG00000202293	SNORD114-22	767600	chr14	100982926	100982997
ENSG00000200406	SNORD114-23	767603	chr14	100983876	100983947
ENSG00000276544	RN7SL453P		chr10	47692399	47692727
ENSG00000201899	SNORD114-24	767604	chr14	100984777	100984848
ENSG00000226964	RHEBP2		chr10	47706203	47706802
ENSG00000200612	SNORD114-25	767605	chr14	100986057	100986128
ENSG00000276850		653145	chr10	47908064	47991877
ENSG00000200413	SNORD114-26	767606	chr14	100987046	100987117
ENSG00000200636	SNORD114-27	767608	chr14	100988161	100988230
ENSG00000237593	RPL17P24		chr6	154216931	154217489
ENSG00000200480	SNORD114-28	767609	chr14	100989130	100989201
ENSG00000213122	RPL23AP46		chr6	132997551	132998040
ENSG00000201689	SNORD114-29	767610	chr14	100990091	100990160
ENSG00000165204	OR1K1	392392	chr9	122800123	122801073
ENSG00000230968			chr2	77672215	77673792
ENSG00000201318	SNORD114-30	767611	chr14	100991919	100991990
ENSG00000108468	CBX1	10951	chr17	48070052	48101478
ENSG00000200089	SNORD114-31	767612	chr14	100993236	100993310
ENSG00000233425	KRT18P67		chr9	122837557	122838820
ENSG00000233891			chr2	59238703	59733396
ENSG00000222095		124903422	chr14	100994257	100994330
ENSG00000254008	LINC00051	619434	chr8	142198356	142209003
ENSG00000273760			chr10	47970043	47973496
ENSG00000222185		124903421	chr14	100998467	100998541
ENSG00000230711	CTAGE13P		chr6	168286905	168289350
ENSG00000234986			chr6	170695313	170696950
ENSG00000199088	MIR379	494328	chr14	101022066	101022132
ENSG00000276430	FAM25C	644054	chr10	47995322	47999791
ENSG00000199109	MIR411	693121	chr14	101023325	101023420
ENSG00000207749	MIR299	407023	chr14	101023794	101023856
ENSG00000198982	MIR380	494329	chr14	101025017	101025077
ENSG00000056586	RC3H2	54542	chr9	122844556	122905359
ENSG00000221745	MIR1197	100302250	chr14	101025564	101025651
ENSG00000254388	DUTP2		chr8	123352181	123352643
ENSG00000199069	MIR323A	442897	chr14	101025732	101025817
ENSG00000211582	MIR758	768212	chr14	101026020	101026107
ENSG00000207761	MIR329-1	574408	chr14	101026785	101026864
