ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSMUSG00000086646	Platr20	71297	chr11	51064847	51111275
ENSMUSG00000105198	Gm42502	NA	chr5	143511415	143512503
ENSMUSG00000118332	Fam220a	67238	chr5	143534461	143550286
ENSMUSG00000118332	Fam220a	122526778	chr5	143534461	143550286
ENSMUSG00000120594	Gm9975	NA	chr11	86469664	86471300
ENSMUSG00000120287	Gm57351	NA	chr11	52174667	52175262
ENSMUSG00000086902	Gm11728	NA	chr11	116925860	116931178
ENSMUSG00000083012	Fam220a	67238	chr5	143534463	143550286
ENSMUSG00000120006	Gm57352	NA	chr11	84761638	84762819
ENSMUSG00000086015	4833417C18Rik	73906	chr11	95749664	95751870
ENSMUSG00000120650	Gm36874	102640927	chr11	62942158	62946164
ENSMUSG00000107034	Gm19060	NA	chr5	77375225	77375797
ENSMUSG00000087165	2010001A14Rik	76516	chr11	57686321	57692313
ENSMUSG00000029249	Rest	19712	chr5	77413338	77434279
ENSMUSG00000120346	Gm57353	NA	chr11	68581099	68582616
ENSMUSG00000120081	Gm57354	NA	chr11	31820874	31821796
ENSMUSG00000093061	Mir5098	100628577	chr5	77420604	77420685
ENSMUSG00000036285	Noa1	56412	chr5	77442029	77457931
ENSMUSG00000120202	Gm57355	NA	chr11	86648699	86649668
ENSMUSG00000120703	Gm39816	NA	chr11	45511198	45644439
ENSMUSG00000120712	Gm57357	NA	chr11	75351488	75352162
ENSMUSG00000120714	Gm57358	NA	chr11	99061909	99062449
ENSMUSG00000120103	Gm57359	NA	chr11	79864019	79865300
ENSMUSG00000110636	Gm39397	NA	chr11	103303614	103312888
ENSMUSG00000086733	Gm11685	NA	chr11	109504204	109532615
ENSMUSG00000029250	Polr2b	231329	chr5	77457994	77497171
ENSMUSG00000085152	Gm11496	NA	chr11	88883707	88887402
ENSMUSG00000042549	Map2k3os	24082	chr11	60811733	60822769
ENSMUSG00000058966	Tlcd3b	68952	chr7	126396840	126429391
ENSMUSG00000120449	Gm53660	NA	chr11	121816693	121847599
ENSMUSG00000120781	Gm57360	NA	chr11	99058393	99058838
ENSMUSG00000120066	Gm57361	NA	chr11	4200631	4201127
ENSMUSG00000120792	Gm57362	NA	chr11	94967773	94968537
ENSMUSG00000120794	Gm57363	NA	chr11	118980152	118980451
ENSMUSG00000120812	Gm30875	102632924	chr11	79864519	79866015
ENSMUSG00000120024	Gm53692	NA	chr11	83539329	83541209
ENSMUSG00000086468	Etaa1os	102633673	chr11	17903955	17928971
ENSMUSG00000086191	Zfp652os	NA	chr11	95590778	95603621
ENSMUSG00000120756	Gm32046	102634469	chr11	68321508	68322871
ENSMUSG00000120196	Gm57367	NA	chr11	51988138	51989394
ENSMUSG00000120866	Gm57368	NA	chr11	120055579	120057281
ENSMUSG00000120867	Gm57369	NA	chr11	87642630	87643018
ENSMUSG00000085154	C130046K22Rik	399609	chr11	103588542	103614774
ENSMUSG00000114515	Aldoa	129135233	chr7	126399962	126408280
ENSMUSG00000119956	Gm57370	NA	chr11	52250847	52251837
ENSMUSG00000120880	1700029K24Rik	NA	chr11	70545947	70546525
ENSMUSG00000107238	Gm42758	NA	chr5	77466502	77466784
ENSMUSG00000108423	Gm44856	NA	chr7	126405429	126405732
ENSMUSG00000087452	Gm11998	102631513	chr11	11507407	11529462
ENSMUSG00000036256	Igfbp7	29817	chr5	77497087	77555888
ENSMUSG00000045989	4930451I11Rik	78118	chr7	126429640	126430811
ENSMUSG00000120889	Gm57371	NA	chr11	31746443	31746848
ENSMUSG00000120096	Gm35117	NA	chr11	75186150	75188730
ENSMUSG00000108583	Gm44854	NA	chr7	126436384	126445560
ENSMUSG00000120523	Gm57372	NA	chr11	83643917	83644496
ENSMUSG00000085208	Brip1os	74038	chr11	86092137	86195269
ENSMUSG00000052301	Doc2a	13446	chr7	126446588	126451877
ENSMUSG00000106828	Gm34648	NA	chr5	77534446	77541530
ENSMUSG00000106906	Gm34728	NA	chr5	77581881	77621066
ENSMUSG00000085502	Gm12320	102635935	chr11	70639529	70645999
ENSMUSG00000028402	Mpdz	17475	chr4	81196742	81361052
ENSMUSG00000107232	1700017L05Rik	69370	chr5	77613335	77616698
ENSMUSG00000106985	Gm42761	NA	chr5	77633574	77642208
ENSMUSG00000108634	Gm38534	NA	chr11	88144194	88147818
ENSMUSG00000104637	Gm42424	NA	chr5	139687402	139687777
ENSMUSG00000087497	2810001G20Rik	66456	chr11	63970270	64052746
ENSMUSG00000036718	Micall2	231830	chr5	139692451	139722091
ENSMUSG00000120019	Gm57373	NA	chr11	101988037	101988888
ENSMUSG00000119957	Gm57374	NA	chr11	30719427	30721729
ENSMUSG00000120942	Gm57375	NA	chr11	96766533	96771275
ENSMUSG00000087523	Gm12319	NA	chr11	70545567	70547325
ENSMUSG00000120956	Gm57377	NA	chr11	54751613	54752482
ENSMUSG00000120186	Gm57378	NA	chr11	96721010	96722152
ENSMUSG00000120165	Gm57379	NA	chr11	33484759	33514035
ENSMUSG00000120966	Gm57380	NA	chr11	118943582	118944222
ENSMUSG00000030689	Ino80e	233875	chr7	126450132	126461549
ENSMUSG00000087184	Gm11650	NA	chr11	107684652	107687202
ENSMUSG00000120559	Gm57381	NA	chr11	87638359	87639664
ENSMUSG00000119981	Gm57382	NA	chr11	30218270	30220043
ENSMUSG00000111713	Gm20234	NA	chr11	82956567	82962072
ENSMUSG00000120984	Gm57383	NA	chr11	100860694	100863199
ENSMUSG00000120993	Gm57384	NA	chr11	116968361	116968954
ENSMUSG00000093483	AA465934	NA	chr11	83182513	83185527
ENSMUSG00000120997	Gm57385	NA	chr11	60769738	60772083
ENSMUSG00000086917	Gm11630	NA	chr11	97775355	97784637
ENSMUSG00000085772	D630024D03Rik	414116	chr11	31739169	31774552
ENSMUSG00000121049	Gm39468	105243583	chr11	113676991	113678521
ENSMUSG00000082583	Or1j9-ps1	NA	chr2	36213336	36214275
ENSMUSG00000120230	Gm57386	NA	chr11	80273865	80274039
ENSMUSG00000068950	Or1j10	258949	chr2	36263531	36272445
ENSMUSG00000029547	Ints1	68510	chr5	139737037	139761429
ENSMUSG00000087211	Lhx1os	78365	chr11	84416444	84430095
ENSMUSG00000083101	Gm13430	NA	chr2	36279144	36279431
ENSMUSG00000094464	Or1j11	258951	chr2	36308959	36316135
ENSMUSG00000042606	Hirip3	233876	chr7	126461144	126464549
ENSMUSG00000094266	Or1j12	258953	chr2	36342599	36343537
ENSMUSG00000092356	Gm20532	NA	chr2	26476651	26525646
ENSMUSG00000001768	Rin2	74030	chr2	145517135	145729536
ENSMUSG00000001768	Rin2	408057	chr2	145517135	145729536
ENSMUSG00000059981	Taok2	381921	chr7	126464850	126483875
ENSMUSG00000121072	Gm57388	NA	chr11	104333279	104334043
ENSMUSG00000121079	Gm57389	NA	chr11	111401078	111403346
ENSMUSG00000121096	Gm57390	NA	chr11	98657199	98658572
ENSMUSG00000121102	Gm57391	NA	chr11	63880493	63880896
ENSMUSG00000085531	Slc36a3os	102634079	chr11	55027834	55031020
ENSMUSG00000085379	2310058D17Rik	NA	chr11	58856574	58868907
ENSMUSG00000086193	Gm11508	NA	chr11	87902806	87939162
ENSMUSG00000085132	Gm12265	NA	chr11	60131590	60133716
ENSMUSG00000085882	2610507I01Rik	NA	chr11	59087691	59093263
ENSMUSG00000121021	Gm57394	NA	chr11	31621997	31622561
ENSMUSG00000051008	4930412M03Rik	100504140	chr11	60003043	60006083
ENSMUSG00000121184	Gm57395	NA	chr11	100912248	100914068
ENSMUSG00000085609	1700016P03Rik	NA	chr11	75063385	75068464
ENSMUSG00000120384	Gm53681	NA	chr11	34674739	34688417
ENSMUSG00000075389	Reno1	100042332	chr11	120076226	120080814
ENSMUSG00000060538	Tmem219	68742	chr7	126485343	126522089
ENSMUSG00000065540	Mir126a	387145	chr2	26481369	26481441
ENSMUSG00000075387	Or1j13	258952	chr2	36363733	36372480
ENSMUSG00000105799	Mir126b	102465787	chr2	26481375	26481432
ENSMUSG00000120012	Gm36220	NA	chr11	106391687	106393229
ENSMUSG00000111869	Or1j14	258950	chr2	36415010	36420802
ENSMUSG00000087120	Gm12279	NA	chr11	62435063	62441867
ENSMUSG00000081722	Gm11763	NA	chr2	145543334	145543645
ENSMUSG00000110769	Gm47783	NA	chr2	36416832	36416909
ENSMUSG00002074962	Gm56466	NA	chr2	145720206	145720393
ENSMUSG00000083014	Gm11764	NA	chr2	145734002	145734624
ENSMUSG00000121213	Gm39606	NA	chr11	20403102	20404101
ENSMUSG00000080960	Or1ao1-ps1	NA	chr2	36429209	36429511
ENSMUSG00000085260	Med9os	100504121	chr11	59837715	59839005
ENSMUSG00000096822	Or1j15	258621	chr2	36456674	36466190
ENSMUSG00000059251	Or1j16	258947	chr2	36530053	36530988
ENSMUSG00000087249	Gm16062	NA	chr11	59700895	59709317
ENSMUSG00000094764	Or1j17	258940	chr2	36575800	36581305
ENSMUSG00000121217	Gm57396	NA	chr11	29475979	29476364
ENSMUSG00000085844	Gm11690	NA	chr11	114110054	114129328
ENSMUSG00000121029	Gm57398	NA	chr11	99046002	99053007
ENSMUSG00000111863	Or1j18	258945	chr2	36621914	36627652
ENSMUSG00000093768	Gm20650	NA	chr7	126490794	126496408
ENSMUSG00000064734	Gm23445	115486850	chr7	126514892	126514998
ENSMUSG00000026922	Agpat2	67512	chr2	26483069	26494429
ENSMUSG00000084796	Mir142hg	NA	chr11	87646399	87648102
ENSMUSG00000030685	Kctd13	233877	chr7	126528051	126544803
ENSMUSG00000087259	2610035D17Rik	72386	chr11	112934701	113092720
ENSMUSG00000087259	2610035D17Rik	115487747	chr11	112934701	113092720
ENSMUSG00000108543	Gm44735	NA	chr7	126538058	126539809
ENSMUSG00000095334	Gm21984	NA	chr7	126541316	126552045
ENSMUSG00000046378	Asphd1	233879	chr7	126544739	126548754
ENSMUSG00000121080	Gm57228	NA	chr7	126548378	126548711
ENSMUSG00000082251	Gm13438	NA	chr2	36658700	36659272
ENSMUSG00000030683	Sez6l2	233878	chr7	126549735	126569778
ENSMUSG00000049315	Or1j19	258946	chr2	36674288	36680010
ENSMUSG00000111021	Or1j21	18350	chr2	36680550	36687404
ENSMUSG00000083716	Gm13436	NA	chr2	36697838	36698404
ENSMUSG00000002728	Naa20	67877	chr2	145744019	145758345
ENSMUSG00000121192	Gm57399	NA	chr11	84709677	84711185
ENSMUSG00000084890	A830036E02Rik	353123	chr11	99307782	99316323
ENSMUSG00000098574	Mir7037	102465628	chr5	139753634	139753698
ENSMUSG00000018143	Mafk	17135	chr5	139777268	139788408
ENSMUSG00000086298	Gm11716	NA	chr11	107228769	107235632
ENSMUSG00000121240	Gm34726	NA	chr11	90011189	90021069
ENSMUSG00000121245	Gm57401	NA	chr11	105016860	105017175
ENSMUSG00000043993	2900052L18Rik	NA	chr11	120117214	120122464
ENSMUSG00000121247	Gm57404	NA	chr11	97078523	97080165
ENSMUSG00000085175	Gm11423	100503272	chr11	82670423	82671925
ENSMUSG00000036687	Tmem184a	231832	chr5	139788240	139805672
ENSMUSG00000120999	Gm17586	NA	chr11	120524511	120525957
ENSMUSG00000121246	Gm57405	NA	chr11	90566799	90568260
ENSMUSG00000078700	D030028A08Rik	319371	chr11	96807096	96855886
ENSMUSG00000075384	Or1j1	18328	chr2	36701504	36707044
ENSMUSG00000036186	Dipk1b	56279	chr2	26518469	26526509
ENSMUSG00000084078	Or1v1-ps1	NA	chr2	36734530	36735138
ENSMUSG00000097052	Snora43	100306955	chr2	26527859	26527997
ENSMUSG00000064858	Snora43	NA	chr2	26527860	26527986
ENSMUSG00000077192	Snora17	100306954	chr2	26529202	26529333
ENSMUSG00000050015	Or1j4	258620	chr2	36736322	36741714
ENSMUSG00000098140	Gm26938	NA	chr5	139793733	139812162
ENSMUSG00000085888	Gm12224	108167900	chr11	54231168	54244333
ENSMUSG00000029551	Psmg3	66506	chr5	139809347	139812640
ENSMUSG00000086775	Snhg7os	NA	chr2	26530384	26535956
ENSMUSG00000086859	Snhg20	76972	chr11	116966834	116969790
ENSMUSG00000082705	Gm15616	NA	chr5	72204548	72204922
ENSMUSG00000075383	Or1n1	258944	chr2	36747551	36752672
ENSMUSG00000029213	Commd8	27784	chr5	72313918	72325532
ENSMUSG00000097075	Cdiptos	381922	chr7	126570894	126575270
ENSMUSG00000026919	Lcn4	16821	chr2	26557686	26561294
ENSMUSG00000120610	Gm57406	NA	chr11	33482115	33487245
ENSMUSG00000086841	2410006H16Rik	NA	chr11	62493650	62495725
ENSMUSG00000053146	Or1j20	258942	chr2	36758472	36762797
ENSMUSG00000105016	Gm42569	NA	chr5	72329160	72329631
ENSMUSG00000082951	Gm13359	NA	chr2	26612399	26613093
ENSMUSG00000089195	Gm25768	NA	chr5	72462708	72462805
ENSMUSG00000093400	Gm20647	NA	chr5	72473697	72525391
ENSMUSG00000075382	Or1n1b	258943	chr2	36777305	36782948
ENSMUSG00000030682	Cdipt	52858	chr7	126575086	126579673
ENSMUSG00000077257	Gm26080	115485782	chr1	118381085	118381215
ENSMUSG00000093644	Gm19560	NA	chr5	72566787	72567300
ENSMUSG00000107722	2900060B14Rik	68204	chr1	118386382	118386997
ENSMUSG00000119356	Gm23712	115490327	chr5	72576056	72576162
ENSMUSG00000001767	Crnkl1	66877	chr2	145759399	145776934
ENSMUSG00000032690	Oas2	246728	chr5	120868398	120887918
ENSMUSG00000121249	Gm57407	NA	chr11	7101315	7102400
ENSMUSG00000080542	Rnu4atac	NA	chr1	118386871	118386995
ENSMUSG00000100770	Gm28466	NA	chr1	118406334	118407321
ENSMUSG00000087113	Gm11714	108167930	chr11	107319055	107326515
ENSMUSG00000034587	8430429K09Rik	71523	chr11	3402365	3429831
ENSMUSG00000026380	Tfcp2l1	81879	chr1	118555675	118612898
ENSMUSG00000120674	Gm33440	NA	chr11	24205660	24218895
ENSMUSG00000120117	Gm57408	NA	chr11	87481106	87482595
ENSMUSG00000085246	Gm15893	NA	chr11	88247117	88254773
ENSMUSG00000020812	Snhg16	66293	chr11	116562430	116575898
ENSMUSG00000107075	Gm43068	NA	chr5	120884101	120885373
ENSMUSG00000030681	Mvp	78388	chr7	126586032	126613793
ENSMUSG00000032661	Oas3	246727	chr5	120891163	120915726
ENSMUSG00002076551	Gm55135	NA	chr1	118566018	118566134
ENSMUSG00000101624	Gm28882	NA	chr1	118579212	118579525
ENSMUSG00000088363	Gm23497	NA	chr1	118609551	118609680
ENSMUSG00000100040	Gm28467	NA	chr1	118737866	118738183
ENSMUSG00000026437	Cdk18	18557	chr1	132039975	132067422
ENSMUSG00000055088	Or1n2	258941	chr2	36795692	36806050
ENSMUSG00000081591	Btf3-ps9	NA	chr2	36799107	36799602
ENSMUSG00000075380	Or1l8	258618	chr2	36815202	36818909
ENSMUSG00000015787	Abo	80908	chr2	26732515	26754991
ENSMUSG00000107179	Gm43069	NA	chr5	120915861	120943688
ENSMUSG00000092534	Pagr1b	NA	chr7	126600652	126615656
ENSMUSG00000066867	Oas1e	231699	chr5	120924291	120933595
ENSMUSG00000030680	Pagr1a	NA	chr7	126614205	126616524
ENSMUSG00000070943	Or1ak2	258617	chr2	36827133	36828080
ENSMUSG00000042046	Dstyk	213452	chr1	132345293	132394696
ENSMUSG00000055838	Or1q1	258616	chr2	36883839	36891859
ENSMUSG00000107068	Gm42742	67278	chr7	126614223	126620269
ENSMUSG00000036160	Surf6	20935	chr2	26778640	26792891
ENSMUSG00000045114	Prrt2	69017	chr7	126616703	126620383
ENSMUSG00000120289	6820445E23Rik	NA	chr11	26335123	26337443
ENSMUSG00000001166	Oas1c	114643	chr5	120938259	120950579
ENSMUSG00000086170	Gm12144	NA	chr11	43120381	43123098
ENSMUSG00000121251	D030016M11Rik	NA	chr11	6576148	6577523
ENSMUSG00000087060	Eldr	72735	chr11	16884590	16901282
ENSMUSG00000030678	Maz	17188	chr7	126621302	126626209
ENSMUSG00000075379	Or12k5	227789	chr2	36892175	36899347
ENSMUSG00000081737	Or12k6-ps1	NA	chr2	36909283	36910208
ENSMUSG00000081174	Gm13439	NA	chr2	36926036	36926444
ENSMUSG00000083361	Or12k7	258615	chr2	36955758	36959663
ENSMUSG00000029605	Oas1b	23961	chr5	120950700	120962228
ENSMUSG00000083431	Gm13437	NA	chr2	36964034	36972467
ENSMUSG00000075378	Or12k8	258365	chr2	36973748	36979302
ENSMUSG00000106879	Gm2566	NA	chr5	149425968	149426517
ENSMUSG00000097760	6030442K20Rik	NA	chr1	132394171	132404802
ENSMUSG00000029658	Wdr95	381693	chr5	149452144	149535359
ENSMUSG00000015776	Med22	20933	chr2	26795274	26800689
ENSMUSG00000121278	Gm57187	NA	chr1	132398008	132398162
ENSMUSG00000030677	Kif22	110033	chr7	126626901	126641643
ENSMUSG00000026439	Rbbp5	213464	chr1	132405103	132433397
ENSMUSG00000086584	Gm12002	NA	chr11	12264490	12339534
ENSMUSG00000075377	Or1b1	259053	chr2	36991718	37007922
ENSMUSG00000068948	Olfr363-ps	NA	chr2	36996269	36996522
ENSMUSG00000108617	Gm31749	NA	chr7	126630640	126634463
ENSMUSG00002076342	Gm55469	NA	chr7	126645284	126645529
ENSMUSG00000078198	Or1l4b	NA	chr2	37029334	37038597
ENSMUSG00002075111	Gm55470	NA	chr7	126646335	126646424
ENSMUSG00000121253	Gm57413	NA	chr11	40646309	40646989
ENSMUSG00000049350	Zg16	69036	chr7	126649328	126686500
ENSMUSG00000120678	Gm30786	102632808	chr11	65533072	65540678
ENSMUSG00000120364	Gm57414	NA	chr11	31495794	31499656
ENSMUSG00000059429	Or1l4	258656	chr2	37078210	37096031
ENSMUSG00000121254	Gm34793	NA	chr11	72837419	72841100
ENSMUSG00000044061	Or2w25	257886	chr11	59501411	59505886
ENSMUSG00000083815	Gm13435	NA	chr2	37097063	37098085
ENSMUSG00000020778	Ten1	69535	chr11	116089681	116106144
ENSMUSG00000108327	Gm44939	NA	chr7	126667628	126670211
ENSMUSG00000068947	Or1af1	236509	chr2	37101586	37114518
ENSMUSG00000118675	Gm22747	115486776	chr7	126678653	126678759
ENSMUSG00000045165	AI467606	101602	chr7	126690531	126693158
ENSMUSG00000037143	Cfap61	78774	chr2	145776704	146056959
ENSMUSG00000030674	Qprt	67375	chr7	126706286	126721398
ENSMUSG00000092300	Cdk3	NA	chr11	116106829	116111113
ENSMUSG00000059049	Frem1	329872	chr4	82816164	82970576
ENSMUSG00000051457	Spn	20737	chr7	126731404	126736995
ENSMUSG00000029657	Hsph1	15505	chr5	149537752	149559841
ENSMUSG00000108362	Gm18561	NA	chr7	126754241	126755178
ENSMUSG00000034282	Evpl	14027	chr11	116111385	116128903
ENSMUSG00000108717	Gm44940	NA	chr7	126771131	126772377
ENSMUSG00000092905	Gm25735	NA	chr7	126790199	126790413
ENSMUSG00000042502	Cd2bp2	70233	chr7	126790832	126795222
ENSMUSG00000090208	Gm15851	NA	chr1	133834269	133842560
ENSMUSG00000041577	Prelp	116847	chr1	133838042	133849152
ENSMUSG00000041346	Wrap53	216853	chr11	69452584	69471081
ENSMUSG00000042429	Adora1	11539	chr1	134126963	134163169
ENSMUSG00000119277	Gm24517	115487590	chr1	134208623	134208729
ENSMUSG00000026459	Myog	17928	chr1	134217727	134220286
ENSMUSG00000059552	Trp53	22059	chr11	69471185	69482699
ENSMUSG00000042492	Tbc1d10b	68449	chr7	126796631	126807640
ENSMUSG00000026458	Ppfia4	68507	chr1	134224521	134260666
ENSMUSG00000030672	Mylpf	17907	chr7	126808062	126813470
ENSMUSG00000118972	Gm22306	115489659	chr2	37172063	37172169
ENSMUSG00000049018	Or5c1	258371	chr2	37216527	37222784
ENSMUSG00000062647	Rpl7a	27176	chr2	26800776	26803330
ENSMUSG00000086232	Gm7546	NA	chr7	65285260	65285534
ENSMUSG00000030515	Tarsl2	272396	chr7	65294646	65341839
ENSMUSG00000068154	Insm1	53626	chr2	146063841	146066940
ENSMUSG00000009030	Pdcl	67466	chr2	37240086	37249344
ENSMUSG00000028514	Usp24	329908	chr4	106173417	106298519
ENSMUSG00000120099	Gm57107	NA	chr1	134271156	134272454
ENSMUSG00000042305	Tmem183a	57439	chr1	134273835	134289717
ENSMUSG00000065258	Gm23969	115489598	chr2	26801273	26801346
ENSMUSG00000064829	Gm22879	115489587	chr2	26802230	26802303
ENSMUSG00000065295	Gm24134	115489586	chr2	26802542	26802612
ENSMUSG00000005102	Eif2ak4	27103	chr2	118219099	118305715
ENSMUSG00000080002	Gm5566	NA	chr5	149584230	149584688
ENSMUSG00000050526	Mgat4f	240755	chr1	134313678	134318719
ENSMUSG00000078681	Tm2d3	68634	chr7	65340917	65351661
ENSMUSG00000051950	B3glct	381694	chr5	149601695	149686064
ENSMUSG00000026456	Cyb5r1	72017	chr1	134333297	134339478
ENSMUSG00000028612	Lrp8os1	NA	chr4	107685093	107688041
ENSMUSG00000029279	Brdt	114642	chr5	107479025	107534924
ENSMUSG00000034185	Tmem275	76237	chr4	115747862	115756424
ENSMUSG00000121121	Gm57392	NA	chr11	69471710	69472033
ENSMUSG00000041329	Atp1b2	11932	chr11	69490562	69496768
ENSMUSG00000121088	Gm57138	NA	chr4	140861964	140862558
ENSMUSG00000087698	Gm13031	100126227	chr4	140674977	140685213
ENSMUSG00000009863	Sdhb	67680	chr4	140688514	140706504
ENSMUSG00000068480	Gm7551	NA	chr7	65434607	65435680
ENSMUSG00000100094	1810008I18Rik	100503969	chr7	65452758	65457460
ENSMUSG00000093405	Gm20684	NA	chr7	65510754	65511740
ENSMUSG00000030513	Pcsk6	18553	chr7	65511482	65700134
ENSMUSG00000005202	Shbg	20415	chr11	69505630	69508731
ENSMUSG00000036622	Atp13a2	74772	chr4	140714184	140734641
ENSMUSG00000081798	Gm8152	NA	chr5	107529247	107529883
ENSMUSG00000026457	Adipor1	72674	chr1	134343116	134361089
ENSMUSG00000069835	Sat2	69215	chr11	69512850	69514696
ENSMUSG00000106396	Gm42902	NA	chr5	107540597	107551346
ENSMUSG00000064554	n-R5s173	NA	chr5	107549185	107549303
ENSMUSG00000033805	Ephx4	384214	chr5	107550602	107577901
ENSMUSG00000083485	Gm12308	NA	chr11	69521750	69522138
ENSMUSG00000083300	Gm12309	NA	chr11	69522348	69522529
ENSMUSG00000080573	Mir467f	100316749	chr11	69526226	69526345
ENSMUSG00000041287	Sox15	20670	chr11	69546140	69547553
ENSMUSG00000090558	Gm17202	NA	chr5	107552689	107579776
ENSMUSG00000033794	Lpcat2b	70902	chr5	107579415	107582905
ENSMUSG00000018761	Mpdu1	24070	chr11	69547523	69553468
ENSMUSG00000101061	Platr1	NA	chr1	134363366	134367335
ENSMUSG00000111375	Btbd8	100503185	chr5	107585863	107659073
ENSMUSG00000102722	Gm37935	NA	chr1	134382230	134383211
ENSMUSG00000079139	Gm4204	NA	chr1	135159733	135160963
ENSMUSG00000097680	Gm26642	NA	chr1	135176299	135194181
ENSMUSG00000003051	Elf3	13710	chr1	135181313	135186306
ENSMUSG00000108793	Gm45213	NA	chr7	65693350	65712019
ENSMUSG00000030512	Snrpa1	68981	chr7	65708751	65724335
ENSMUSG00000089628	Gm9727	NA	chr5	107626392	107626946
ENSMUSG00000041926	Rnpep	215615	chr1	135190450	135211822
ENSMUSG00000089798	1700028K03Rik	76421	chr5	107682575	107699408
ENSMUSG00000088752	Mir1934	100316840	chr11	69553869	69553951
ENSMUSG00000018774	Cd68	12514	chr11	69555039	69556979
ENSMUSG00000030792	Dkkl1	50722	chr7	44856943	44861571
ENSMUSG00000059796	Eif4a1	13681	chr11	69557762	69563249
ENSMUSG00000067010	Vmn2r10	22307	chr5	109137929	109154393
ENSMUSG00000030796	Tead2	21677	chr7	44865177	44883068
ENSMUSG00000060572	Mfap2	17150	chr4	140737729	140743295
ENSMUSG00000062580	Timm17a	21854	chr1	135222951	135241516
ENSMUSG00000093545	Gm5871	NA	chr5	109164064	109164781
ENSMUSG00000091450	Vmn2r11	384219	chr5	109191226	109207435
ENSMUSG00000090688	Vmn2r12	627569	chr5	109231690	109245816
ENSMUSG00000091375	Vmn2r15	211223	chr5	109433536	109445510
ENSMUSG00000048096	Lmod1	93689	chr1	135252545	135295803
ENSMUSG00000040860	Crocc	230872	chr4	140743948	140787861
ENSMUSG00002075633	Gm56137	NA	chr1	135281455	135281560
ENSMUSG00000041889	Shisa4	77552	chr1	135298795	135302975
ENSMUSG00000065862	Gm24029	115487878	chr11	69558660	69558802
ENSMUSG00000089542	Gm25835	115487914	chr11	69559678	69559821
ENSMUSG00000119662	Gm22988	115487654	chr11	69560461	69560604
ENSMUSG00000119662	Gm22988	115487892	chr11	69560461	69560604
ENSMUSG00000092080	Vmn2r16	384220	chr5	109478028	109518113
ENSMUSG00000005204	Senp3	80886	chr11	69563941	69572910
ENSMUSG00000093663	Gm7171	NA	chr5	109544196	109549958
ENSMUSG00000106703	Vmn2r-ps26	NA	chr5	151436600	151472732
ENSMUSG00000041879	Ipo9	226432	chr1	135310050	135358237
ENSMUSG00000091794	Vmn2r18	632671	chr5	151484655	151529486
ENSMUSG00000029363	Rfc5	72151	chr5	117516168	117527112
ENSMUSG00000030798	Cd37	12493	chr7	44883056	44888539
ENSMUSG00000085890	Tnfsf13os	NA	chr11	69572964	69590214
ENSMUSG00000018752	Tnfsfm13	619441	chr11	69573403	69586924
ENSMUSG00000061578	Ksr2	333050	chr5	117552036	117913068
ENSMUSG00000107199	Gm42550	NA	chr5	117658764	117659723
ENSMUSG00000104071	Gm37028	NA	chr5	118010878	118010984
ENSMUSG00000119979	Gm57253	NA	chr5	142807542	142808241
ENSMUSG00000120005	Gm57254	NA	chr5	119460032	119460820
ENSMUSG00000107053	1700021F13Rik	433945	chr5	119943392	119945934
ENSMUSG00000094152	Slc6a16	381884	chr7	44890509	44922791
ENSMUSG00000100620	Gm28277	NA	chr1	135337360	135341924
ENSMUSG00000106391	Gm42690	NA	chr5	100577522	100579422
ENSMUSG00000009418	Nav1	215690	chr1	135362318	135615843
ENSMUSG00000120179	Gm57255	NA	chr5	149166024	149166374
ENSMUSG00000120245	Gm57256	NA	chr5	105799203	105800305
ENSMUSG00000120248	Gm57257	NA	chr5	9211836	9300984
ENSMUSG00000120304	Gm57258	NA	chr5	142808296	142808743
ENSMUSG00000100465	Gm29264	NA	chr5	149171626	149184492
ENSMUSG00000088281	Gm23585	115486581	chr7	44903877	44903978
ENSMUSG00000120417	Gm57259	NA	chr5	146612336	146624323
ENSMUSG00000120433	Gm57260	NA	chr5	73414306	73414802
ENSMUSG00000070568	Slc6a21	76713	chr7	44926937	44938422
ENSMUSG00000086847	Tbx3os2	433944	chr5	119823160	119829303
ENSMUSG00000089669	Tnfsf13	69583	chr11	69573672	69576610
ENSMUSG00000120460	Gm57261	NA	chr5	34345418	34346611
ENSMUSG00000120465	Gm57262	NA	chr5	111563786	111565020
ENSMUSG00000015790	Surf1	20930	chr2	26803393	26806542
ENSMUSG00000120368	Gm57263	NA	chr5	117257358	117257994
ENSMUSG00000120483	Gm57264	NA	chr5	108516970	108517291
ENSMUSG00000120495	Gm57265	NA	chr5	122534455	122535087
ENSMUSG00000106674	Gm20005	NA	chr5	149565046	149572330
ENSMUSG00000120554	Gm57268	NA	chr5	115342051	115343312
ENSMUSG00000120170	Gm32727	NA	chr5	76177028	76178133
ENSMUSG00000106554	Gm33474	NA	chr5	107196702	107224003
ENSMUSG00000084934	Gm16035	NA	chr5	141358934	141366728
ENSMUSG00000120419	Gm57270	NA	chr5	142805877	142807451
ENSMUSG00000120357	Gm57271	NA	chr5	125469601	125470127
ENSMUSG00000106754	Gm43101	NA	chr5	75888265	75896633
ENSMUSG00000120316	Gm57272	NA	chr5	88711299	88712758
ENSMUSG00000087611	4930458D05Rik	NA	chr5	100988663	100995033
